,path,tier,assets,currencies,resolutions,formats,paramsDomain
0,/v1/metrics/addresses/sending_to_exchanges_count,3,"[{'symbol': 'TUSD', 'name': 'TrueUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'stETH', 'name': 'Lido Staked ETH', 'tags': ['erc20']}, {'symbol': 'SHIB', 'name': 'Shiba Inu', 'tags': ['erc20']}, {'symbol': 'APE', 'name': 'ApeCoin', 'tags': ['erc20']}, {'symbol': 'SAND', 'name': 'The Sandbox', 'tags': ['erc20']}, {'symbol': 'CREAM', 'name': 'Cream Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'CRV', 'name': 'Curve DAO Token', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PICKLE', 'name': 'Pickle Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'SUSHI', 'name': 'SushiSwap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UNI', 'name': 'Uniswap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'AAVE', 'name': 'Aave', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YAM', 'name': 'YAM V3', 'tags': ['erc20', 'defiToken']}, {'symbol': 'GNO', 'name': 'Gnosis', 'tags': ['erc20', 'defiToken']}, {'symbol': 'RSR', 'name': 'Reserve Rights', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PNK', 'name': 'Kleros', 'tags': ['erc20']}, {'symbol': 'BORG', 'name': 'SwissBorg', 'tags': ['erc20']}, {'symbol': 'UMA', 'name': 'UMA', 'tags': ['erc20', 'defiToken']}, {'symbol': 'STAKE', 'name': 'STAKE', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YFI', 'name': 'yearn.finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MCB', 'name': 'MUX Protocol', 'tags': ['erc20', 'defiToken']}, {'symbol': 'FTT', 'name': 'FTX Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'PNT', 'name': 'pNetwork', 'tags': ['erc20', 'defiToken']}, {'symbol': 'OCEAN', 'name': 'Ocean Protocol', 'tags': ['erc20']}, {'symbol': 'MTA', 'name': 'mStable Governance Token: Meta (MTA)', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAL', 'name': 'Balancer', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAND', 'name': 'Band Protocol', 'tags': ['erc20']}, {'symbol': 'AMPL', 'name': 'Ampleforth', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MKR', 'name': 'Maker', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAT', 'name': 'Basic Attention Token', 'tags': ['erc20']}, {'symbol': 'CRO', 'name': 'Cronos', 'tags': ['erc20']}, {'symbol': 'OMG', 'name': 'OMG Network', 'tags': ['erc20']}, {'symbol': 'LINK', 'name': 'Chainlink', 'tags': ['erc20']}, {'symbol': 'HOT', 'name': 'Holo', 'tags': ['erc20']}, {'symbol': 'ZRX', 'name': '0x Protocol', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HT', 'name': 'Huobi Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'ENJ', 'name': 'Enjin Coin', 'tags': ['erc20']}, {'symbol': 'KCS', 'name': 'KuCoin Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'SNT', 'name': 'Status', 'tags': ['erc20']}, {'symbol': 'ELF', 'name': 'aelf', 'tags': ['erc20']}, {'symbol': 'PPT', 'name': 'Populous', 'tags': ['erc20']}, {'symbol': 'MANA', 'name': 'Decentraland', 'tags': ['erc20']}, {'symbol': 'DENT', 'name': 'Dent', 'tags': ['erc20']}, {'symbol': 'RLC', 'name': 'iExec RLC', 'tags': ['erc20']}, {'symbol': 'LOOM', 'name': 'Loom Network', 'tags': ['erc20']}, {'symbol': 'LRC', 'name': 'Loopring', 'tags': ['erc20', 'defiToken']}, {'symbol': 'ABT', 'name': 'Arcblock', 'tags': ['erc20']}, {'symbol': 'QASH', 'name': 'QASH', 'tags': ['erc20']}, {'symbol': 'POWR', 'name': 'Powerledger', 'tags': ['erc20']}, {'symbol': 'NEXO', 'name': 'Nexo', 'tags': ['erc20']}, {'symbol': 'BNT', 'name': 'Bancor', 'tags': ['erc20', 'defiToken']}, {'symbol': 'GUSD', 'name': 'Gemini Dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'EURS', 'name': 'STASIS EURO', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FUN', 'name': 'FUNToken', 'tags': ['erc20']}, {'symbol': 'POLY', 'name': 'Polymath', 'tags': ['erc20']}, {'symbol': 'STORJ', 'name': 'Storj', 'tags': ['erc20']}, {'symbol': 'ENG', 'name': 'Enigma', 'tags': ['erc20']}, {'symbol': 'LBA', 'name': 'Cred', 'tags': ['erc20']}, {'symbol': 'LAMB', 'name': 'Lambda', 'tags': ['erc20']}, {'symbol': 'VERI', 'name': 'Veritaseum', 'tags': ['erc20']}, {'symbol': 'PAY', 'name': 'TenX', 'tags': ['erc20']}, {'symbol': 'CVC', 'name': 'Civic', 'tags': ['erc20']}, {'symbol': 'QKC', 'name': 'QuarkChain', 'tags': ['erc20']}, {'symbol': 'TEL', 'name': 'Telcoin', 'tags': ['erc20']}, {'symbol': 'DRGN', 'name': 'Dragonchain', 'tags': ['erc20']}, {'symbol': 'QNT', 'name': 'Quant', 'tags': ['erc20']}, {'symbol': 'ANT', 'name': 'Aragon', 'tags': ['erc20']}, {'symbol': 'CELR', 'name': 'Celer Network', 'tags': ['erc20']}, {'symbol': 'UTK', 'name': 'xMoney', 'tags': ['erc20']}, {'symbol': 'MTL', 'name': 'Metal DAO', 'tags': ['erc20']}, {'symbol': 'REN', 'name': 'Ren', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MATIC', 'name': 'Polygon', 'tags': ['erc20']}, {'symbol': 'USDT', 'name': 'Tether USDt', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FET', 'name': 'Fetch.ai', 'tags': ['erc20']}, {'symbol': 'USDP', 'name': 'Pax Dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'SNX', 'name': 'Synthetix', 'tags': ['erc20', 'defiToken']}, {'symbol': 'USDC', 'name': 'USDC', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'LEO', 'name': 'UNUS SED LEO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'WBTC', 'name': 'Wrapped Bitcoin', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'WETH', 'name': 'WETH', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'DAI', 'name': 'Dai', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'BUSD', 'name': 'BUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'USDK', 'name': 'USDK', 'tags': ['erc20']}, {'symbol': 'sUSD', 'name': 'sUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'REP', 'name': 'Augur', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HUSD', 'name': 'HUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'OKB', 'name': 'OKB', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'NMR', 'name': 'Numeraire', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UBT', 'name': 'Unibright', 'tags': ['erc20']}, {'symbol': 'RDN', 'name': 'Raiden Network Token', 'tags': ['erc20']}, {'symbol': 'COMP', 'name': 'Compound', 'tags': ['erc20', 'defiToken']}, {'symbol': 'wNXM', 'name': 'Wrapped NXM', 'tags': ['erc20']}, {'symbol': 'LDO', 'name': 'Lido DAO', 'tags': ['erc20', 'defi']}, {'symbol': 'ROOK', 'name': 'Rook', 'tags': ['erc20', 'defi']}, {'symbol': 'MIR', 'name': 'Mirror Protocol', 'tags': ['erc20']}, {'symbol': 'HEGIC', 'name': 'Hegic', 'tags': ['erc20', 'defi']}, {'symbol': 'BADGER', 'name': 'Badger DAO', 'tags': ['erc20']}, {'symbol': 'NFTX', 'name': 'NFTX', 'tags': ['erc20']}, {'symbol': 'PERP', 'name': 'Perpetual Protocol', 'tags': ['erc20', 'defi']}, {'symbol': 'RPL', 'name': 'Rocket Pool', 'tags': ['erc20']}, {'symbol': 'DODO', 'name': 'DODO', 'tags': ['erc20', 'defi']}, {'symbol': 'BOND', 'name': 'BarnBridge', 'tags': ['erc20', 'defi']}, {'symbol': 'MLN', 'name': 'Enzyme', 'tags': ['erc20', 'defi']}, {'symbol': 'INDEX', 'name': 'Index Cooperative', 'tags': ['erc20', 'defi']}, {'symbol': 'CVP', 'name': 'PowerPool', 'tags': ['erc20']}, {'symbol': 'DHT', 'name': 'dHedge DAO', 'tags': ['erc20', 'defi']}, {'symbol': 'Nsure', 'name': 'Nsure.Network', 'tags': ['erc20', 'defi']}, {'symbol': 'NDX', 'name': 'Indexed Finance', 'tags': ['erc20', 'defi']}, {'symbol': 'DDX', 'name': 'DerivaDAO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'IMX', 'name': 'Immutable', 'tags': ['erc20']}, {'symbol': 'ETHDYDX', 'name': 'dYdX (ethDYDX)', 'tags': ['erc20']}, {'symbol': 'FTM', 'name': 'Fantom', 'tags': ['erc20']}, {'symbol': 'METIS', 'name': 'Metis', 'tags': ['erc20']}, {'symbol': 'BOBA', 'name': 'Boba Network', 'tags': ['erc20']}, {'symbol': 'CAKE', 'name': 'PancakeSwap', 'tags': ['erc20', 'defiToken']}, {'symbol': '1INCH', 'name': '1inch Network', 'tags': ['erc20', 'defiToken']}, {'symbol': 'AMP', 'name': 'Amp', 'tags': ['erc20']}, {'symbol': 'CVX', 'name': 'Convex Finance', 'tags': ['erc20']}, {'symbol': 'CVXCRV', 'name': 'Convex CRV', 'tags': ['erc20']}, {'symbol': 'FXS', 'name': 'Frax Share', 'tags': ['erc20']}, {'symbol': 'FLX', 'name': 'Reflexer Ungovernance Token', 'tags': ['erc20']}, {'symbol': 'rETH', 'name': 'Rocket Pool ETH', 'tags': ['erc20']}, {'symbol': 'SFRXETH', 'name': 'Frax Staked Ether', 'tags': ['erc20']}, {'symbol': 'SSV', 'name': 'ssv.network', 'tags': ['erc20']}, {'symbol': 'USDD', 'name': 'USDD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FRAX', 'name': 'Frax', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'RAI', 'name': 'Rai Reflex Index', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'DPI', 'name': 'DeFi Pulse Index', 'tags': ['erc20']}, {'symbol': 'PYUSD', 'name': 'PayPal USD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'ETH', 'name': 'Ethereum', 'tags': ['top']}, {'symbol': 'BTC', 'name': 'Bitcoin', 'tags': ['top']}]",['NATIVE'],"['10m', '1h', '24h', '1w', '1month']","['JSON', 'CSV']",{}
1,/v1/metrics/addresses/receiving_from_exchanges_count,3,"[{'symbol': 'TUSD', 'name': 'TrueUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'stETH', 'name': 'Lido Staked ETH', 'tags': ['erc20']}, {'symbol': 'SHIB', 'name': 'Shiba Inu', 'tags': ['erc20']}, {'symbol': 'APE', 'name': 'ApeCoin', 'tags': ['erc20']}, {'symbol': 'SAND', 'name': 'The Sandbox', 'tags': ['erc20']}, {'symbol': 'CREAM', 'name': 'Cream Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'CRV', 'name': 'Curve DAO Token', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PICKLE', 'name': 'Pickle Finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'SUSHI', 'name': 'SushiSwap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UNI', 'name': 'Uniswap', 'tags': ['erc20', 'defiToken']}, {'symbol': 'AAVE', 'name': 'Aave', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YAM', 'name': 'YAM V3', 'tags': ['erc20', 'defiToken']}, {'symbol': 'GNO', 'name': 'Gnosis', 'tags': ['erc20', 'defiToken']}, {'symbol': 'RSR', 'name': 'Reserve Rights', 'tags': ['erc20', 'defiToken']}, {'symbol': 'PNK', 'name': 'Kleros', 'tags': ['erc20']}, {'symbol': 'BORG', 'name': 'SwissBorg', 'tags': ['erc20']}, {'symbol': 'UMA', 'name': 'UMA', 'tags': ['erc20', 'defiToken']}, {'symbol': 'STAKE', 'name': 'STAKE', 'tags': ['erc20', 'defiToken']}, {'symbol': 'YFI', 'name': 'yearn.finance', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MCB', 'name': 'MUX Protocol', 'tags': ['erc20', 'defiToken']}, {'symbol': 'FTT', 'name': 'FTX Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'PNT', 'name': 'pNetwork', 'tags': ['erc20', 'defiToken']}, {'symbol': 'OCEAN', 'name': 'Ocean Protocol', 'tags': ['erc20']}, {'symbol': 'MTA', 'name': 'mStable Governance Token: Meta (MTA)', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAL', 'name': 'Balancer', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAND', 'name': 'Band Protocol', 'tags': ['erc20']}, {'symbol': 'AMPL', 'name': 'Ampleforth', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MKR', 'name': 'Maker', 'tags': ['erc20', 'defiToken']}, {'symbol': 'BAT', 'name': 'Basic Attention Token', 'tags': ['erc20']}, {'symbol': 'CRO', 'name': 'Cronos', 'tags': ['erc20']}, {'symbol': 'OMG', 'name': 'OMG Network', 'tags': ['erc20']}, {'symbol': 'LINK', 'name': 'Chainlink', 'tags': ['erc20']}, {'symbol': 'HOT', 'name': 'Holo', 'tags': ['erc20']}, {'symbol': 'ZRX', 'name': '0x Protocol', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HT', 'name': 'Huobi Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'ENJ', 'name': 'Enjin Coin', 'tags': ['erc20']}, {'symbol': 'KCS', 'name': 'KuCoin Token', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'SNT', 'name': 'Status', 'tags': ['erc20']}, {'symbol': 'ELF', 'name': 'aelf', 'tags': ['erc20']}, {'symbol': 'PPT', 'name': 'Populous', 'tags': ['erc20']}, {'symbol': 'MANA', 'name': 'Decentraland', 'tags': ['erc20']}, {'symbol': 'DENT', 'name': 'Dent', 'tags': ['erc20']}, {'symbol': 'RLC', 'name': 'iExec RLC', 'tags': ['erc20']}, {'symbol': 'LOOM', 'name': 'Loom Network', 'tags': ['erc20']}, {'symbol': 'LRC', 'name': 'Loopring', 'tags': ['erc20', 'defiToken']}, {'symbol': 'ABT', 'name': 'Arcblock', 'tags': ['erc20']}, {'symbol': 'QASH', 'name': 'QASH', 'tags': ['erc20']}, {'symbol': 'POWR', 'name': 'Powerledger', 'tags': ['erc20']}, {'symbol': 'NEXO', 'name': 'Nexo', 'tags': ['erc20']}, {'symbol': 'BNT', 'name': 'Bancor', 'tags': ['erc20', 'defiToken']}, {'symbol': 'GUSD', 'name': 'Gemini Dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'EURS', 'name': 'STASIS EURO', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FUN', 'name': 'FUNToken', 'tags': ['erc20']}, {'symbol': 'POLY', 'name': 'Polymath', 'tags': ['erc20']}, {'symbol': 'STORJ', 'name': 'Storj', 'tags': ['erc20']}, {'symbol': 'ENG', 'name': 'Enigma', 'tags': ['erc20']}, {'symbol': 'LBA', 'name': 'Cred', 'tags': ['erc20']}, {'symbol': 'LAMB', 'name': 'Lambda', 'tags': ['erc20']}, {'symbol': 'VERI', 'name': 'Veritaseum', 'tags': ['erc20']}, {'symbol': 'PAY', 'name': 'TenX', 'tags': ['erc20']}, {'symbol': 'CVC', 'name': 'Civic', 'tags': ['erc20']}, {'symbol': 'QKC', 'name': 'QuarkChain', 'tags': ['erc20']}, {'symbol': 'TEL', 'name': 'Telcoin', 'tags': ['erc20']}, {'symbol': 'DRGN', 'name': 'Dragonchain', 'tags': ['erc20']}, {'symbol': 'QNT', 'name': 'Quant', 'tags': ['erc20']}, {'symbol': 'ANT', 'name': 'Aragon', 'tags': ['erc20']}, {'symbol': 'CELR', 'name': 'Celer Network', 'tags': ['erc20']}, {'symbol': 'UTK', 'name': 'xMoney', 'tags': ['erc20']}, {'symbol': 'MTL', 'name': 'Metal DAO', 'tags': ['erc20']}, {'symbol': 'REN', 'name': 'Ren', 'tags': ['erc20', 'defiToken']}, {'symbol': 'MATIC', 'name': 'Polygon', 'tags': ['erc20']}, {'symbol': 'USDT', 'name': 'Tether USDt', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FET', 'name': 'Fetch.ai', 'tags': ['erc20']}, {'symbol': 'USDP', 'name': 'Pax Dollar', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'SNX', 'name': 'Synthetix', 'tags': ['erc20', 'defiToken']}, {'symbol': 'USDC', 'name': 'USDC', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'LEO', 'name': 'UNUS SED LEO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'WBTC', 'name': 'Wrapped Bitcoin', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'WETH', 'name': 'WETH', 'tags': ['erc20', 'tokenizedAsset']}, {'symbol': 'DAI', 'name': 'Dai', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'BUSD', 'name': 'BUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'USDK', 'name': 'USDK', 'tags': ['erc20']}, {'symbol': 'sUSD', 'name': 'sUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'REP', 'name': 'Augur', 'tags': ['erc20', 'defiToken']}, {'symbol': 'HUSD', 'name': 'HUSD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'OKB', 'name': 'OKB', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'NMR', 'name': 'Numeraire', 'tags': ['erc20', 'defiToken']}, {'symbol': 'UBT', 'name': 'Unibright', 'tags': ['erc20']}, {'symbol': 'RDN', 'name': 'Raiden Network Token', 'tags': ['erc20']}, {'symbol': 'COMP', 'name': 'Compound', 'tags': ['erc20', 'defiToken']}, {'symbol': 'wNXM', 'name': 'Wrapped NXM', 'tags': ['erc20']}, {'symbol': 'LDO', 'name': 'Lido DAO', 'tags': ['erc20', 'defi']}, {'symbol': 'ROOK', 'name': 'Rook', 'tags': ['erc20', 'defi']}, {'symbol': 'MIR', 'name': 'Mirror Protocol', 'tags': ['erc20']}, {'symbol': 'HEGIC', 'name': 'Hegic', 'tags': ['erc20', 'defi']}, {'symbol': 'BADGER', 'name': 'Badger DAO', 'tags': ['erc20']}, {'symbol': 'NFTX', 'name': 'NFTX', 'tags': ['erc20']}, {'symbol': 'PERP', 'name': 'Perpetual Protocol', 'tags': ['erc20', 'defi']}, {'symbol': 'RPL', 'name': 'Rocket Pool', 'tags': ['erc20']}, {'symbol': 'DODO', 'name': 'DODO', 'tags': ['erc20', 'defi']}, {'symbol': 'BOND', 'name': 'BarnBridge', 'tags': ['erc20', 'defi']}, {'symbol': 'MLN', 'name': 'Enzyme', 'tags': ['erc20', 'defi']}, {'symbol': 'INDEX', 'name': 'Index Cooperative', 'tags': ['erc20', 'defi']}, {'symbol': 'CVP', 'name': 'PowerPool', 'tags': ['erc20']}, {'symbol': 'DHT', 'name': 'dHedge DAO', 'tags': ['erc20', 'defi']}, {'symbol': 'Nsure', 'name': 'Nsure.Network', 'tags': ['erc20', 'defi']}, {'symbol': 'NDX', 'name': 'Indexed Finance', 'tags': ['erc20', 'defi']}, {'symbol': 'DDX', 'name': 'DerivaDAO', 'tags': ['erc20', 'exchangeToken']}, {'symbol': 'IMX', 'name': 'Immutable', 'tags': ['erc20']}, {'symbol': 'ETHDYDX', 'name': 'dYdX (ethDYDX)', 'tags': ['erc20']}, {'symbol': 'FTM', 'name': 'Fantom', 'tags': ['erc20']}, {'symbol': 'METIS', 'name': 'Metis', 'tags': ['erc20']}, {'symbol': 'BOBA', 'name': 'Boba Network', 'tags': ['erc20']}, {'symbol': 'CAKE', 'name': 'PancakeSwap', 'tags': ['erc20', 'defiToken']}, {'symbol': '1INCH', 'name': '1inch Network', 'tags': ['erc20', 'defiToken']}, {'symbol': 'AMP', 'name': 'Amp', 'tags': ['erc20']}, {'symbol': 'CVX', 'name': 'Convex Finance', 'tags': ['erc20']}, {'symbol': 'CVXCRV', 'name': 'Convex CRV', 'tags': ['erc20']}, {'symbol': 'FXS', 'name': 'Frax Share', 'tags': ['erc20']}, {'symbol': 'FLX', 'name': 'Reflexer Ungovernance Token', 'tags': ['erc20']}, {'symbol': 'rETH', 'name': 'Rocket Pool ETH', 'tags': ['erc20']}, {'symbol': 'SFRXETH', 'name': 'Frax Staked Ether', 'tags': ['erc20']}, {'symbol': 'SSV', 'name': 'ssv.network', 'tags': ['erc20']}, {'symbol': 'USDD', 'name': 'USDD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'FRAX', 'name': 'Frax', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'RAI', 'name': 'Rai Reflex Index', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'DPI', 'name': 'DeFi Pulse Index', 'tags': ['erc20']}, {'symbol': 'PYUSD', 'name': 'PayPal USD', 'tags': ['erc20', 'stablecoin']}, {'symbol': 'ETH', 'name': 'Ethereum', 'tags': ['top']}, {'symbol': 'BTC', 'name': 'Bitcoin', 'tags': ['top']}]",['NATIVE'],"['10m', '1h', '24h', '1w', '1month']","['JSON', 'CSV']",{}
